"TOA5","2","CR300","7174","CR300.Std.07.00","CPU:Site 2 (Field).CR300","59471","ThetaProbe"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","BattV","ThetaProbe_5_VWC_Avg","ThetaProbe_10_VWC_Avg","ThetaProbe_20_VWC_Avg","ThetaProbe_50_VWC_Avg","ThetaProbe_5_Volt_dif_Avg","ThetaProbe_10_Volt_dif_Avg","ThetaProbe_20_Volt_dif_Avg","ThetaProbe_50_Volt_dif_Avg"
2023-05-11 04:00:00,1140,Site 2,30.5498,-96.4115,75,12.58,0.356,0.373,0.411,0.449,0.778,0.802,0.852,0.895
2023-05-11 05:00:00,1141,Site 2,30.5498,-96.4115,75,12.56,0.356,0.374,0.411,0.449,0.777,0.804,0.852,0.895
2023-05-11 06:00:00,1142,Site 2,30.5498,-96.4115,75,12.54,0.355,0.373,0.411,0.449,0.777,0.803,0.852,0.895
2023-05-11 07:00:00,1143,Site 2,30.5498,-96.4115,75,12.52,0.355,0.372,0.411,0.449,0.776,0.801,0.852,0.895
2023-05-11 08:00:00,1144,Site 2,30.5498,-96.4115,75,12.55,0.354,0.371,0.413,0.451,0.775,0.8,0.854,0.897
2023-05-11 09:00:00,1145,Site 2,30.5498,-96.4115,75,12.77,0.353,0.371,0.415,0.454,0.773,0.799,0.857,0.9
2023-05-11 10:00:00,1146,Site 2,30.5498,-96.4115,75,13.12,0.352,0.37,0.419,0.459,0.772,0.798,0.862,0.905
2023-05-11 11:00:00,1147,Site 2,30.5498,-96.4115,75,12.84,0.352,0.37,0.414,0.454,0.772,0.797,0.856,0.899
2023-05-11 12:00:00,1148,Site 2,30.5498,-96.4115,75,13.52,0.352,0.369,0.426,0.468,0.771,0.797,0.87,0.913
2023-05-11 13:00:00,1149,Site 2,30.5498,-96.4115,75,13.28,0.351,0.369,0.421,0.462,0.77,0.796,0.864,0.907
2023-05-11 14:00:00,1150,Site 2,30.5498,-96.4115,75,13.44,0.35,0.368,0.422,0.462,0.769,0.795,0.865,0.908
2023-05-11 15:00:00,1151,Site 2,30.5498,-96.4115,75,13.42,0.35,0.367,0.418,0.46,0.768,0.794,0.861,0.906
2023-05-11 16:00:00,1152,Site 2,30.5498,-96.4115,75,13.43,0.348,0.366,0.414,0.459,0.766,0.793,0.856,0.905
2023-05-11 17:00:00,1153,Site 2,30.5498,-96.4115,75,13.4,0.347,0.366,0.411,0.458,0.764,0.792,0.852,0.904
2023-05-11 18:00:00,1154,Site 2,30.5498,-96.4115,75,13.4,0.345,0.365,0.409,0.457,0.762,0.791,0.849,0.903
2023-05-11 19:00:00,1155,Site 2,30.5498,-96.4115,75,13.43,0.344,0.365,0.407,0.457,0.76,0.79,0.848,0.903
2023-05-11 20:00:00,1156,Site 2,30.5498,-96.4115,75,12.93,0.343,0.364,0.404,0.454,0.759,0.789,0.843,0.9
2023-05-11 21:00:00,1157,Site 2,30.5498,-96.4115,75,12.8,0.343,0.364,0.399,0.449,0.758,0.789,0.838,0.895
2023-05-11 22:00:00,1158,Site 2,30.5498,-96.4115,75,12.76,0.342,0.363,0.399,0.449,0.757,0.788,0.837,0.895
2023-05-11 23:00:00,1159,Site 2,30.5498,-96.4115,75,12.73,0.342,0.363,0.398,0.449,0.756,0.788,0.836,0.895
2023-05-12 00:00:00,1160,Site 2,30.5498,-96.4115,75,12.7,0.341,0.363,0.398,0.449,0.756,0.787,0.835,0.895
2023-05-12 01:00:00,1161,Site 2,30.5498,-96.4115,75,12.68,0.341,0.362,0.397,0.449,0.755,0.787,0.835,0.895
2023-05-12 02:00:00,1162,Site 2,30.5498,-96.4115,75,12.66,0.341,0.362,0.397,0.449,0.755,0.787,0.834,0.895
2023-05-12 03:00:00,1163,Site 2,30.5498,-96.4115,75,12.64,0.34,0.362,0.396,0.449,0.754,0.786,0.833,0.895
2023-05-12 04:00:00,1164,Site 2,30.5498,-96.4115,75,12.62,0.34,0.362,0.396,0.449,0.754,0.786,0.833,0.895
2023-05-12 05:00:00,1165,Site 2,30.5498,-96.4115,75,12.6,0.34,0.361,0.395,0.449,0.753,0.786,0.832,0.895
2023-05-12 06:00:00,1166,Site 2,30.5498,-96.4115,75,12.58,0.339,0.361,0.395,0.449,0.753,0.785,0.832,0.895
2023-05-12 07:00:00,1167,Site 2,30.5498,-96.4115,75,12.58,0.339,0.361,0.395,0.449,0.753,0.785,0.832,0.895
2023-05-12 08:00:00,1168,Site 2,30.5498,-96.4115,75,12.67,0.339,0.361,0.396,0.452,0.752,0.785,0.834,0.898
2023-05-12 09:00:00,1169,Site 2,30.5498,-96.4115,75,12.84,0.339,0.361,0.398,0.454,0.752,0.785,0.835,0.9
2023-05-12 10:00:00,1170,Site 2,30.5498,-96.4115,75,13.02,0.339,0.361,0.398,0.454,0.752,0.785,0.835,0.9
2023-05-12 11:00:00,1171,Site 2,30.5498,-96.4115,75,13.33,0.339,0.361,0.403,0.462,0.752,0.785,0.842,0.907
2023-05-12 12:00:00,1172,Site 2,30.5498,-96.4115,75,13.44,0.339,0.361,0.404,0.463,0.752,0.785,0.843,0.908
2023-05-12 13:00:00,1173,Site 2,30.5498,-96.4115,75,13.45,0.339,0.361,0.397,0.454,0.752,0.785,0.834,0.9
2023-05-12 14:00:00,1174,Site 2,30.5498,-96.4115,75,13.45,0.338,0.361,0.396,0.453,0.751,0.785,0.834,0.899
2023-05-12 15:00:00,1175,Site 2,30.5498,-96.4115,75,13.46,0.338,0.361,0.396,0.453,0.751,0.785,0.833,0.899
2023-05-12 16:00:00,1176,Site 2,30.5498,-96.4115,75,13.41,0.338,0.361,0.396,0.453,0.751,0.785,0.833,0.899
2023-05-12 17:00:00,1177,Site 2,30.5498,-96.4115,75,13.41,0.337,0.361,0.396,0.453,0.75,0.784,0.833,0.899
2023-05-12 18:00:00,1178,Site 2,30.5498,-96.4115,75,13.39,0.337,0.36,0.395,0.453,0.749,0.784,0.832,0.899
2023-05-12 19:00:00,1179,Site 2,30.5498,-96.4115,75,13.38,0.336,0.36,0.395,0.453,0.748,0.784,0.832,0.899
2023-05-12 20:00:00,1180,Site 2,30.5498,-96.4115,75,12.78,0.336,0.36,0.393,0.45,0.748,0.783,0.83,0.896
2023-05-12 21:00:00,1181,Site 2,30.5498,-96.4115,75,12.73,0.336,0.36,0.392,0.449,0.747,0.783,0.828,0.895
2023-05-12 22:00:00,1182,Site 2,30.5498,-96.4115,75,12.69,0.336,0.359,0.392,0.449,0.747,0.783,0.828,0.895
2023-05-12 23:00:00,1183,Site 2,30.5498,-96.4115,75,12.65,0.335,0.359,0.391,0.449,0.747,0.783,0.827,0.895
2023-05-13 00:00:00,1184,Site 2,30.5498,-96.4115,75,12.62,0.335,0.359,0.391,0.449,0.747,0.782,0.827,0.895
2023-05-13 01:00:00,1185,Site 2,30.5498,-96.4115,75,12.59,0.335,0.359,0.391,0.449,0.747,0.782,0.827,0.895
2023-05-13 02:00:00,1186,Site 2,30.5498,-96.4115,75,12.57,0.335,0.359,0.391,0.449,0.746,0.782,0.826,0.895
2023-05-13 03:00:00,1187,Site 2,30.5498,-96.4115,75,12.55,0.335,0.359,0.39,0.449,0.746,0.782,0.826,0.895
2023-05-13 04:00:00,1188,Site 2,30.5498,-96.4115,75,12.53,0.335,0.359,0.39,0.449,0.746,0.782,0.826,0.894
2023-05-13 05:00:00,1189,Site 2,30.5498,-96.4115,75,12.51,0.335,0.359,0.39,0.449,0.746,0.781,0.825,0.894
2023-05-13 06:00:00,1190,Site 2,30.5498,-96.4115,75,12.49,0.35,0.37,0.407,0.449,0.769,0.798,0.847,0.895
2023-05-13 07:00:00,1191,Site 2,30.5498,-96.4115,75,12.46,0.359,0.377,0.416,0.45,0.782,0.807,0.859,0.895
2023-05-13 08:00:00,1192,Site 2,30.5498,-96.4115,75,12.47,0.36,0.377,0.417,0.451,0.784,0.808,0.86,0.897
2023-05-13 09:00:00,1193,Site 2,30.5498,-96.4115,75,12.48,0.361,0.378,0.418,0.452,0.785,0.809,0.86,0.898
2023-05-13 10:00:00,1194,Site 2,30.5498,-96.4115,75,12.58,0.362,0.378,0.42,0.455,0.786,0.809,0.863,0.901
2023-05-13 11:00:00,1195,Site 2,30.5498,-96.4115,75,12.81,0.363,0.378,0.422,0.458,0.787,0.81,0.865,0.903
2023-05-13 12:00:00,1196,Site 2,30.5498,-96.4115,75,13.38,0.363,0.379,0.426,0.463,0.788,0.81,0.87,0.908
2023-05-13 13:00:00,1197,Site 2,30.5498,-96.4115,75,13.22,0.365,0.379,0.426,0.464,0.79,0.81,0.87,0.909
2023-05-13 14:00:00,1198,Site 2,30.5498,-96.4115,75,13.2,0.366,0.379,0.424,0.461,0.792,0.81,0.867,0.906
2023-05-13 15:00:00,1199,Site 2,30.5498,-96.4115,75,13.66,0.368,0.379,0.427,0.465,0.795,0.81,0.871,0.91
2023-05-13 16:00:00,1200,Site 2,30.5498,-96.4115,75,13.56,0.368,0.379,0.429,0.467,0.796,0.81,0.873,0.912
2023-05-13 17:00:00,1201,Site 2,30.5498,-96.4115,75,13.54,0.369,0.379,0.426,0.464,0.796,0.81,0.87,0.91
2023-05-13 18:00:00,1202,Site 2,30.5498,-96.4115,75,13.2,0.369,0.379,0.424,0.461,0.796,0.81,0.868,0.907
2023-05-13 19:00:00,1203,Site 2,30.5498,-96.4115,75,12.95,0.369,0.379,0.42,0.456,0.796,0.81,0.863,0.902
2023-05-13 20:00:00,1204,Site 2,30.5498,-96.4115,75,12.83,0.369,0.379,0.418,0.454,0.796,0.81,0.861,0.9
2023-05-13 21:00:00,1205,Site 2,30.5498,-96.4115,75,12.76,0.369,0.379,0.418,0.453,0.796,0.81,0.86,0.899
2023-05-13 22:00:00,1206,Site 2,30.5498,-96.4115,75,12.72,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-13 23:00:00,1207,Site 2,30.5498,-96.4115,75,12.69,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-14 00:00:00,1208,Site 2,30.5498,-96.4115,75,12.66,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-14 01:00:00,1209,Site 2,30.5498,-96.4115,75,12.63,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-14 02:00:00,1210,Site 2,30.5498,-96.4115,75,12.61,0.368,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-14 03:00:00,1211,Site 2,30.5498,-96.4115,75,12.58,0.368,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-14 04:00:00,1212,Site 2,30.5498,-96.4115,75,12.55,0.368,0.378,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-14 05:00:00,1213,Site 2,30.5498,-96.4115,75,12.52,0.368,0.378,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-14 06:00:00,1214,Site 2,30.5498,-96.4115,75,12.49,0.368,0.378,0.417,0.453,0.795,0.81,0.859,0.899
2023-05-14 07:00:00,1215,Site 2,30.5498,-96.4115,75,12.47,0.368,0.379,0.417,0.453,0.796,0.81,0.859,0.899
2023-05-14 08:00:00,1216,Site 2,30.5498,-96.4115,75,12.45,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-14 09:00:00,1217,Site 2,30.5498,-96.4115,75,12.48,0.369,0.379,0.418,0.454,0.796,0.81,0.861,0.9
2023-05-14 10:00:00,1218,Site 2,30.5498,-96.4115,75,12.65,0.369,0.379,0.42,0.457,0.796,0.81,0.863,0.903
2023-05-14 11:00:00,1219,Site 2,30.5498,-96.4115,75,12.97,0.369,0.379,0.423,0.461,0.796,0.81,0.867,0.907
2023-05-14 12:00:00,1220,Site 2,30.5498,-96.4115,75,12.98,0.369,0.379,0.422,0.459,0.796,0.81,0.865,0.905
2023-05-14 13:00:00,1221,Site 2,30.5498,-96.4115,75,13.26,0.369,0.379,0.425,0.463,0.797,0.81,0.869,0.908
2023-05-14 14:00:00,1222,Site 2,30.5498,-96.4115,75,13.52,0.369,0.379,0.432,0.471,0.797,0.81,0.876,0.916
2023-05-14 15:00:00,1223,Site 2,30.5498,-96.4115,75,13.56,0.369,0.379,0.427,0.465,0.797,0.811,0.871,0.911
2023-05-14 16:00:00,1224,Site 2,30.5498,-96.4115,75,13.49,0.37,0.379,0.427,0.465,0.797,0.811,0.871,0.911
2023-05-14 17:00:00,1225,Site 2,30.5498,-96.4115,75,13.47,0.37,0.379,0.425,0.463,0.797,0.811,0.869,0.909
2023-05-14 18:00:00,1226,Site 2,30.5498,-96.4115,75,13.43,0.37,0.379,0.425,0.463,0.797,0.811,0.869,0.908
2023-05-14 19:00:00,1227,Site 2,30.5498,-96.4115,75,13.4,0.369,0.379,0.424,0.461,0.797,0.811,0.868,0.907
2023-05-14 20:00:00,1228,Site 2,30.5498,-96.4115,75,12.85,0.369,0.379,0.419,0.455,0.797,0.811,0.862,0.901
2023-05-14 21:00:00,1229,Site 2,30.5498,-96.4115,75,12.78,0.369,0.379,0.418,0.453,0.797,0.811,0.86,0.899
2023-05-14 22:00:00,1230,Site 2,30.5498,-96.4115,75,12.74,0.369,0.379,0.418,0.453,0.796,0.811,0.86,0.899
2023-05-14 23:00:00,1231,Site 2,30.5498,-96.4115,75,12.71,0.369,0.379,0.418,0.453,0.796,0.811,0.86,0.899
2023-05-15 00:00:00,1232,Site 2,30.5498,-96.4115,75,12.68,0.369,0.379,0.418,0.453,0.796,0.81,0.86,0.899
2023-05-15 01:00:00,1233,Site 2,30.5498,-96.4115,75,12.66,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-15 02:00:00,1234,Site 2,30.5498,-96.4115,75,12.63,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-15 03:00:00,1235,Site 2,30.5498,-96.4115,75,12.61,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-15 04:00:00,1236,Site 2,30.5498,-96.4115,75,12.59,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-15 05:00:00,1237,Site 2,30.5498,-96.4115,75,12.57,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-15 06:00:00,1238,Site 2,30.5498,-96.4115,75,12.55,0.369,0.379,0.417,0.453,0.796,0.81,0.86,0.899
2023-05-15 07:00:00,1239,Site 2,30.5498,-96.4115,75,12.56,0.369,0.379,0.418,0.454,0.796,0.81,0.86,0.9
2023-05-15 08:00:00,1240,Site 2,30.5498,-96.4115,75,12.56,0.369,0.379,0.419,0.456,0.796,0.81,0.862,0.902
2023-05-15 09:00:00,1241,Site 2,30.5498,-96.4115,75,12.57,0.369,0.379,0.419,0.456,0.796,0.81,0.862,0.902
2023-05-15 10:00:00,1242,Site 2,30.5498,-96.4115,75,13.25,0.369,0.379,0.426,0.464,0.796,0.81,0.87,0.91
2023-05-15 11:00:00,1243,Site 2,30.5498,-96.4115,75,13.38,0.369,0.379,0.427,0.465,0.797,0.811,0.871,0.911
2023-05-15 12:00:00,1244,Site 2,30.5498,-96.4115,75,13.42,0.369,0.379,0.429,0.468,0.797,0.811,0.873,0.913
2023-05-15 13:00:00,1245,Site 2,30.5498,-96.4115,75,13.4,0.37,0.379,0.427,0.465,0.797,0.811,0.871,0.911
2023-05-15 14:00:00,1246,Site 2,30.5498,-96.4115,75,13.4,0.37,0.379,0.426,0.463,0.798,0.811,0.87,0.909
2023-05-15 15:00:00,1247,Site 2,30.5498,-96.4115,75,13.41,0.37,0.379,0.425,0.462,0.798,0.811,0.869,0.908
2023-05-15 16:00:00,1248,Site 2,30.5498,-96.4115,75,13.28,0.364,0.379,0.424,0.461,0.79,0.811,0.867,0.907
2023-05-15 17:00:00,1249,Site 2,30.5498,-96.4115,75,13.48,0.366,0.38,0.424,0.461,0.793,0.812,0.867,0.906
2023-05-15 18:00:00,1250,Site 2,30.5498,-96.4115,75,13.09,0.366,0.38,0.421,0.457,0.793,0.812,0.865,0.903
2023-05-15 19:00:00,1251,Site 2,30.5498,-96.4115,75,13.51,0.366,0.38,0.422,0.458,0.793,0.811,0.865,0.904
2023-05-15 20:00:00,1252,Site 2,30.5498,-96.4115,75,12.83,0.366,0.379,0.421,0.457,0.792,0.811,0.864,0.903
2023-05-15 21:00:00,1253,Site 2,30.5498,-96.4115,75,12.75,0.366,0.379,0.418,0.453,0.792,0.811,0.86,0.899
2023-05-15 22:00:00,1254,Site 2,30.5498,-96.4115,75,12.72,0.366,0.379,0.418,0.453,0.792,0.811,0.86,0.899
2023-05-15 23:00:00,1255,Site 2,30.5498,-96.4115,75,12.69,0.366,0.379,0.418,0.453,0.792,0.811,0.86,0.899
2023-05-16 00:00:00,1256,Site 2,30.5498,-96.4115,75,12.67,0.366,0.379,0.417,0.453,0.792,0.81,0.86,0.899
2023-05-16 01:00:00,1257,Site 2,30.5498,-96.4115,75,12.65,0.366,0.379,0.417,0.453,0.792,0.81,0.86,0.899
2023-05-16 02:00:00,1258,Site 2,30.5498,-96.4115,75,12.63,0.366,0.379,0.417,0.453,0.792,0.81,0.86,0.899
2023-05-16 03:00:00,1259,Site 2,30.5498,-96.4115,75,12.61,0.362,0.379,0.417,0.453,0.787,0.81,0.859,0.899
2023-05-16 04:00:00,1260,Site 2,30.5498,-96.4115,75,12.59,0.36,0.379,0.417,0.453,0.784,0.81,0.859,0.899
2023-05-16 05:00:00,1261,Site 2,30.5498,-96.4115,75,12.57,0.36,0.378,0.417,0.453,0.783,0.81,0.859,0.899
2023-05-16 06:00:00,1262,Site 2,30.5498,-96.4115,75,12.55,0.359,0.378,0.417,0.453,0.783,0.809,0.859,0.899
2023-05-16 07:00:00,1263,Site 2,30.5498,-96.4115,75,12.57,0.359,0.378,0.417,0.454,0.782,0.809,0.86,0.9
2023-05-16 08:00:00,1264,Site 2,30.5498,-96.4115,75,12.71,0.359,0.378,0.419,0.456,0.782,0.809,0.862,0.902
2023-05-16 09:00:00,1265,Site 2,30.5498,-96.4115,75,13.06,0.359,0.378,0.422,0.46,0.782,0.809,0.865,0.905
2023-05-16 10:00:00,1266,Site 2,30.5498,-96.4115,75,13.31,0.359,0.378,0.424,0.463,0.782,0.809,0.868,0.909
2023-05-16 11:00:00,1267,Site 2,30.5498,-96.4115,75,13.55,0.358,0.376,0.428,0.467,0.781,0.806,0.872,0.912
2023-05-16 12:00:00,1268,Site 2,30.5498,-96.4115,75,13.51,0.357,0.373,0.426,0.464,0.78,0.803,0.869,0.91
2023-05-16 13:00:00,1269,Site 2,30.5498,-96.4115,75,13.47,0.357,0.372,0.424,0.462,0.779,0.801,0.868,0.908
2023-05-16 14:00:00,1270,Site 2,30.5498,-96.4115,75,13.47,0.356,0.371,0.422,0.462,0.777,0.8,0.865,0.907
2023-05-16 15:00:00,1271,Site 2,30.5498,-96.4115,75,13.47,0.355,0.371,0.421,0.461,0.776,0.799,0.864,0.907
2023-05-16 16:00:00,1272,Site 2,30.5498,-96.4115,75,13.48,0.354,0.37,0.421,0.46,0.774,0.797,0.864,0.906
2023-05-16 17:00:00,1273,Site 2,30.5498,-96.4115,75,13.46,0.352,0.369,0.417,0.459,0.772,0.796,0.859,0.905
2023-05-16 18:00:00,1274,Site 2,30.5498,-96.4115,75,13.41,0.351,0.368,0.413,0.459,0.77,0.795,0.854,0.905
2023-05-16 19:00:00,1275,Site 2,30.5498,-96.4115,75,13.45,0.349,0.368,0.41,0.458,0.768,0.794,0.851,0.904
2023-05-16 20:00:00,1276,Site 2,30.5498,-96.4115,75,13,0.349,0.367,0.407,0.456,0.767,0.794,0.847,0.902
2023-05-16 21:00:00,1277,Site 2,30.5498,-96.4115,75,12.82,0.348,0.367,0.402,0.451,0.766,0.793,0.841,0.897
2023-05-16 22:00:00,1278,Site 2,30.5498,-96.4115,75,12.77,0.347,0.366,0.401,0.451,0.765,0.792,0.84,0.897
2023-05-16 23:00:00,1279,Site 2,30.5498,-96.4115,75,12.74,0.347,0.366,0.4,0.451,0.764,0.792,0.839,0.897
2023-05-17 00:00:00,1280,Site 2,30.5498,-96.4115,75,12.7,0.346,0.365,0.4,0.45,0.763,0.791,0.838,0.896
2023-05-17 01:00:00,1281,Site 2,30.5498,-96.4115,75,12.68,0.346,0.365,0.399,0.45,0.763,0.791,0.837,0.896
2023-05-17 02:00:00,1282,Site 2,30.5498,-96.4115,75,12.65,0.346,0.365,0.398,0.45,0.762,0.79,0.836,0.896
2023-05-17 03:00:00,1283,Site 2,30.5498,-96.4115,75,12.63,0.345,0.364,0.398,0.45,0.762,0.79,0.836,0.896
2023-05-17 04:00:00,1284,Site 2,30.5498,-96.4115,75,12.61,0.345,0.364,0.397,0.45,0.761,0.789,0.835,0.896
2023-05-17 05:00:00,1285,Site 2,30.5498,-96.4115,75,12.58,0.344,0.364,0.397,0.45,0.761,0.789,0.834,0.895
2023-05-17 06:00:00,1286,Site 2,30.5498,-96.4115,75,12.55,0.344,0.363,0.396,0.449,0.76,0.789,0.834,0.895
2023-05-17 07:00:00,1287,Site 2,30.5498,-96.4115,75,12.55,0.344,0.363,0.396,0.45,0.76,0.788,0.833,0.896
2023-05-17 08:00:00,1288,Site 2,30.5498,-96.4115,75,12.63,0.344,0.363,0.397,0.451,0.759,0.788,0.835,0.897
2023-05-17 09:00:00,1289,Site 2,30.5498,-96.4115,75,12.72,0.344,0.363,0.398,0.453,0.759,0.788,0.836,0.899
2023-05-17 10:00:00,1290,Site 2,30.5498,-96.4115,75,12.77,0.344,0.363,0.398,0.453,0.759,0.788,0.836,0.899
2023-05-17 11:00:00,1291,Site 2,30.5498,-96.4115,75,12.9,0.344,0.363,0.398,0.454,0.759,0.788,0.836,0.9
2023-05-17 12:00:00,1292,Site 2,30.5498,-96.4115,75,13.45,0.343,0.363,0.404,0.461,0.759,0.788,0.843,0.907
2023-05-17 13:00:00,1293,Site 2,30.5498,-96.4115,75,13.44,0.343,0.363,0.406,0.464,0.759,0.788,0.846,0.91
2023-05-17 14:00:00,1294,Site 2,30.5498,-96.4115,75,13.42,0.343,0.363,0.402,0.459,0.758,0.788,0.841,0.905
2023-05-17 15:00:00,1295,Site 2,30.5498,-96.4115,75,13.42,0.343,0.363,0.401,0.457,0.758,0.788,0.84,0.903
2023-05-17 16:00:00,1296,Site 2,30.5498,-96.4115,75,13.43,0.342,0.363,0.4,0.457,0.757,0.788,0.839,0.902
2023-05-17 17:00:00,1297,Site 2,30.5498,-96.4115,75,13.43,0.341,0.363,0.4,0.456,0.755,0.787,0.838,0.902
2023-05-17 18:00:00,1298,Site 2,30.5498,-96.4115,75,13.41,0.34,0.362,0.399,0.455,0.754,0.787,0.838,0.901
2023-05-17 19:00:00,1299,Site 2,30.5498,-96.4115,75,13.41,0.34,0.362,0.399,0.455,0.753,0.786,0.837,0.9
2023-05-17 20:00:00,1300,Site 2,30.5498,-96.4115,75,13.15,0.339,0.362,0.397,0.452,0.753,0.786,0.835,0.898
2023-05-17 21:00:00,1301,Site 2,30.5498,-96.4115,75,12.81,0.339,0.361,0.393,0.447,0.753,0.786,0.829,0.893
2023-05-17 22:00:00,1302,Site 2,30.5498,-96.4115,75,12.76,0.339,0.361,0.393,0.447,0.752,0.785,0.829,0.893
2023-05-17 23:00:00,1303,Site 2,30.5498,-96.4115,75,12.73,0.339,0.361,0.392,0.447,0.752,0.785,0.828,0.893
2023-05-18 00:00:00,1304,Site 2,30.5498,-96.4115,75,12.69,0.339,0.361,0.392,0.447,0.752,0.785,0.828,0.893
2023-05-18 01:00:00,1305,Site 2,30.5498,-96.4115,75,12.67,0.338,0.36,0.392,0.446,0.751,0.784,0.828,0.892
2023-05-18 02:00:00,1306,Site 2,30.5498,-96.4115,75,12.64,0.338,0.36,0.391,0.44,0.751,0.784,0.827,0.886
2023-05-18 03:00:00,1307,Site 2,30.5498,-96.4115,75,12.62,0.338,0.36,0.391,0.435,0.751,0.784,0.826,0.88
2023-05-18 04:00:00,1308,Site 2,30.5498,-96.4115,75,12.59,0.338,0.36,0.391,0.432,0.751,0.783,0.826,0.877
2023-05-18 05:00:00,1309,Site 2,30.5498,-96.4115,75,12.56,0.338,0.36,0.39,0.407,0.75,0.783,0.826,0.847
2023-05-18 06:00:00,1310,Site 2,30.5498,-96.4115,75,12.54,0.337,0.36,0.39,0.406,0.75,0.783,0.825,0.846
2023-05-18 07:00:00,1311,Site 2,30.5498,-96.4115,75,12.54,0.337,0.359,0.39,0.405,0.75,0.783,0.825,0.845
2023-05-18 08:00:00,1312,Site 2,30.5498,-96.4115,75,12.62,0.337,0.359,0.391,0.405,0.75,0.782,0.827,0.845
2023-05-18 09:00:00,1313,Site 2,30.5498,-96.4115,75,12.71,0.337,0.359,0.392,0.406,0.75,0.782,0.828,0.846
2023-05-18 10:00:00,1314,Site 2,30.5498,-96.4115,75,12.79,0.337,0.359,0.392,0.406,0.749,0.782,0.828,0.845
2023-05-18 11:00:00,1315,Site 2,30.5498,-96.4115,75,12.91,0.337,0.359,0.392,0.405,0.75,0.782,0.829,0.845
2023-05-18 12:00:00,1316,Site 2,30.5498,-96.4115,75,13.41,0.337,0.359,0.398,0.41,0.75,0.782,0.835,0.851
2023-05-18 13:00:00,1317,Site 2,30.5498,-96.4115,75,13.4,0.337,0.359,0.398,0.409,0.75,0.783,0.835,0.85
2023-05-18 14:00:00,1318,Site 2,30.5498,-96.4115,75,13.4,0.337,0.359,0.396,0.407,0.75,0.783,0.833,0.847
2023-05-18 15:00:00,1319,Site 2,30.5498,-96.4115,75,13.4,0.337,0.359,0.395,0.405,0.749,0.783,0.832,0.845
2023-05-18 16:00:00,1320,Site 2,30.5498,-96.4115,75,13.41,0.335,0.359,0.395,0.404,0.747,0.783,0.832,0.844
2023-05-18 17:00:00,1321,Site 2,30.5498,-96.4115,75,13.37,0.334,0.359,0.394,0.403,0.745,0.782,0.831,0.842
2023-05-18 18:00:00,1322,Site 2,30.5498,-96.4115,75,13.35,0.333,0.358,0.394,0.402,0.742,0.781,0.831,0.841
2023-05-18 19:00:00,1323,Site 2,30.5498,-96.4115,75,13.34,0.332,0.358,0.394,0.402,0.741,0.781,0.83,0.84
2023-05-18 20:00:00,1324,Site 2,30.5498,-96.4115,75,12.91,0.332,0.358,0.391,0.399,0.741,0.78,0.827,0.837
2023-05-18 21:00:00,1325,Site 2,30.5498,-96.4115,75,12.8,0.332,0.358,0.388,0.395,0.741,0.78,0.823,0.832
2023-05-18 22:00:00,1326,Site 2,30.5498,-96.4115,75,12.76,0.332,0.357,0.388,0.395,0.741,0.78,0.823,0.832
2023-05-18 23:00:00,1327,Site 2,30.5498,-96.4115,75,12.72,0.332,0.357,0.388,0.395,0.741,0.78,0.822,0.832
2023-05-19 00:00:00,1328,Site 2,30.5498,-96.4115,75,12.69,0.331,0.357,0.387,0.394,0.741,0.779,0.822,0.831
2023-05-19 01:00:00,1329,Site 2,30.5498,-96.4115,75,12.66,0.331,0.357,0.387,0.394,0.741,0.779,0.821,0.831
2023-05-19 02:00:00,1330,Site 2,30.5498,-96.4115,75,12.64,0.331,0.357,0.387,0.394,0.741,0.779,0.821,0.83
2023-05-19 03:00:00,1331,Site 2,30.5498,-96.4115,75,12.62,0.332,0.357,0.386,0.394,0.741,0.778,0.821,0.83
2023-05-19 04:00:00,1332,Site 2,30.5498,-96.4115,75,12.59,0.332,0.356,0.386,0.393,0.741,0.778,0.82,0.83
2023-05-19 05:00:00,1333,Site 2,30.5498,-96.4115,75,12.56,0.331,0.356,0.386,0.393,0.741,0.778,0.82,0.829
2023-05-19 06:00:00,1334,Site 2,30.5498,-96.4115,75,12.54,0.331,0.356,0.386,0.393,0.74,0.778,0.82,0.829
2023-05-19 07:00:00,1335,Site 2,30.5498,-96.4115,75,12.56,0.331,0.356,0.386,0.393,0.74,0.778,0.82,0.829
