MOPE#1 SoilVue Data 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Site,Latitude,Longitude,Altitude,5cm,5cm,5cm,5cm,10cm,10cm,10cm,10cm,20cm,20cm,20cm,20cm,30cm,30cm,30cm,30cm,40cm,40cm,40cm,40cm,50cm,50cm,50cm,50cm,,
5/15/23 8:00,1434,MOPE#1,39.03095,-76.84426,40,0,2.2237,17.00363,0,0.0299792,3.269779,15.43075,0.0015725,0.0263712,3.156124,15.77517,0,0.1366872,7.540146,16.62365,0,0.2145617,11.76657,17.02908,0.0243667,0.2306168,12.75436,17.18215,0.0352637,,
5/15/23 8:20,1435,MOPE#1,39.03095,-76.84426,40,0,2.178525,17.82641,0,0.0296845,3.26042,15.84936,0.0005043,0.0282478,3.214988,15.87414,0,0.1335543,7.389718,16.59844,0,0.214977,11.79162,16.97821,0.0263813,0.2305178,12.74814,17.1311,0.0356243,,
5/15/23 8:40,1436,MOPE#1,39.03095,-76.84426,40,0,2.174439,18.56066,0,0.0310027,3.302387,16.22222,0,0.0275982,3.194549,15.97326,0,0.1390812,7.656122,16.57327,0,0.2136203,11.70988,16.92733,0.0254331,0.2339833,12.96653,17.10556,0.0353958,,
5/15/23 9:00,1437,MOPE#1,39.03095,-76.84426,40,0,2.280561,21.41949,0,0.0302823,3.279417,17.08007,0.0012813,0.026932,3.173656,16.09756,0,0.1333596,7.380417,16.57327,0,0.2133492,11.69358,16.87658,0.0248245,0.2279627,12.58832,17.05456,0.0363566,,
5/15/23 9:20,1438,MOPE#1,39.03095,-76.84426,40,0,2.065122,24.30709,0,0.0326642,3.355663,18.40219,0.0008058,0.0268352,3.170628,16.27218,0,0.1361034,7.512002,16.57327,0,0.2139467,11.72952,16.85122,0.0244544,0.2300433,12.71839,17.02908,0.0353489,,
5/15/23 9:40,1439,MOPE#1,39.03095,-76.84426,40,0,2.113132,26.55395,0,0.0293776,3.250688,19.63449,0.0022679,0.0283908,3.219497,16.54809,0,0.1355907,7.487324,16.59844,0,0.2118302,11.60247,16.82589,0.0270092,0.2309005,12.77217,16.97821,0.0370654,,
5/15/23 10:00,1440,MOPE#1,39.03095,-76.84426,40,0,2.090929,28.22366,0,0.0327706,3.35909,20.71188,0.0005691,0.0273374,3.186362,16.85122,0,0.1334909,7.38669,16.64886,0,0.2158819,11.84629,16.80053,0.0254311,0.22794,12.5869,16.95275,0.0364369,,
5/15/23 10:20,1441,MOPE#1,39.03095,-76.84426,40,0,2.034368,28.96673,0,0.0322014,3.340781,21.62014,0.000912,0.0257211,3.135858,17.18215,0,0.1363268,7.522767,16.69937,0,0.213485,11.70174,16.77523,0.0244807,0.2302796,12.7332,16.92733,0.0348684,,
5/15/23 10:40,1442,MOPE#1,39.03095,-76.84426,40,0,2.012788,30.28292,0,0.0326834,3.356282,22.43417,0.0013452,0.0263753,3.156252,17.54165,0,0.1344844,7.434218,16.80053,0,0.2138813,11.72558,16.77523,0.0238742,0.231555,12.81332,16.90197,0.0368066,,
5/15/23 11:00,1443,MOPE#1,39.03095,-76.84426,40,0,1.941161,31.8139,0,0.0322826,3.343388,23.2976,0.0025486,0.0262751,3.153125,17.93048,0,0.1348028,7.449484,16.90197,0,0.2122653,11.62853,16.80053,0.0255696,0.2304972,12.74685,16.87658,0.0361077,,
5/15/23 11:20,1444,MOPE#1,39.03095,-76.84426,40,0,1.898213,32.89245,0,0.0302726,3.27911,24.05963,0.0014936,0.0276315,3.195594,18.32318,0,0.134832,7.450885,17.02908,0,0.2138132,11.72149,16.80053,0.0219069,0.2309755,12.77688,16.85122,0.0362158,,
5/15/23 11:40,1445,MOPE#1,39.03095,-76.84426,40,0,1.886025,33.88461,0,0.0300038,3.270559,24.74453,0.0023611,0.0251005,3.116575,18.69326,0,0.1366333,7.537549,17.18215,0,0.2155853,11.82836,16.82589,0.0233979,0.2268052,12.51625,16.85122,0.0358679,,
5/15/23 12:00,1446,MOPE#1,39.03095,-76.84426,40,0,1.89999,35.21694,0,0.0296575,3.259565,25.37951,0.0026615,0.0260322,3.145547,19.09381,0,0.1358904,7.501745,17.33584,0,0.2148529,11.78413,16.87658,0.0257359,0.2278004,12.5782,16.82589,0.0343307,,
5/15/23 12:20,1447,MOPE#1,39.03095,-76.84426,40,0,1.876644,36.20031,0,0.0309777,3.301587,25.92892,0.0024007,0.0256925,3.134968,19.47146,0,0.1349118,7.454712,17.49008,0,0.2145676,11.76692,16.92733,0.024125,0.2317829,12.82765,16.82589,0.0357269,,
5/15/23 12:40,1448,MOPE#1,39.03095,-76.84426,40,0,1.837234,37.26489,0,0.0292643,3.247098,26.35528,0.0011401,0.0244332,3.095905,19.85296,0,0.135799,7.497344,17.67083,0,0.2151987,11.805,17.00363,0.0252979,0.230078,12.72056,16.82589,0.0356884,,
5/15/23 13:00,1449,MOPE#1,39.03095,-76.84426,40,0,1.847213,37.21777,0,0.0266712,3.165496,26.72045,0.0031175,0.0268288,3.170425,20.21072,0,0.1364373,7.528095,17.85241,0,0.2126646,11.65248,17.05456,0.0250516,0.2289655,12.65093,16.85122,0.0344166,,
5/15/23 13:20,1450,MOPE#1,39.03095,-76.84426,40,0,1.821411,38.32101,0,0.027032,3.176788,26.98861,0.0034712,0.0266399,3.164517,20.51614,0,0.1342615,7.423541,18.03479,0,0.2136215,11.70996,17.15664,0.0264091,0.2288123,12.64135,16.85122,0.035349,,
5/15/23 13:40,1451,MOPE#1,39.03095,-76.84426,40,0,1.773092,39.16442,0,0.0263369,3.155053,27.32696,0.003227,0.0264198,3.157643,20.85229,0,0.1345453,7.437137,18.24429,0,0.2140218,11.73404,17.23333,0.0256509,0.2327434,12.88819,16.90197,0.035124,,
5/15/23 14:00,1452,MOPE#1,39.03095,-76.84426,40,0,1.726535,38.86392,0,0.0292627,3.247049,27.49749,0.0025057,0.0256683,3.134215,21.13482,0,0.1368853,7.549713,18.42852,0,0.215939,11.84974,17.33584,0.028638,0.2288474,12.64354,16.92733,0.0352175,,
5/15/23 14:20,1453,MOPE#1,39.03095,-76.84426,40,0,1.737936,37.7402,0,0.0284642,3.221809,27.46328,0.0043643,0.0276149,3.195074,21.39093,0,0.1348287,7.450725,18.61364,0,0.2146727,11.77326,17.43862,0.0235112,0.2285402,12.62435,16.95275,0.0345733,,
5/15/23 14:40,1454,MOPE#1,39.03095,-76.84426,40,0,1.767064,37.3121,0,0.0276415,3.19591,27.259,0.0053089,0.0255196,3.12959,21.62014,0,0.132733,7.350531,18.77304,0,0.2137567,11.71808,17.51586,0.0236949,0.2284752,12.62029,17.00363,0.0353722,,
5/15/23 15:00,1455,MOPE#1,39.03095,-76.84426,40,0,1.673639,36.5202,0,0.0270203,3.176423,27.08975,0.0032229,0.0279535,3.205721,21.79302,0,0.135484,7.482196,18.95983,0,0.2119132,11.60744,17.64495,0.0260066,0.2296139,12.69149,17.02908,0.0356234,,
5/15/23 15:20,1456,MOPE#1,39.03095,-76.84426,40,0,1.737297,35.34915,0,0.0275234,3.192201,26.82073,0.0041435,0.026021,3.145199,21.90875,0,0.1357614,7.495539,19.12066,0,0.2118741,11.6051,17.74853,0.0289611,0.226914,12.52301,17.08007,0.0349125,,
5/15/23 15:40,1457,MOPE#1,39.03095,-76.84426,40,0,1.753471,34.86737,0,0.0250899,3.116246,26.45446,0.0038044,0.0260819,3.147098,22.02484,0,0.1340997,7.415795,19.28216,0,0.2122114,11.62531,17.85241,0.0246892,0.2283697,12.61371,17.1311,0.0347909,,
5/15/23 16:00,1458,MOPE#1,39.03095,-76.84426,40,0,1.730359,33.05554,0,0.0250356,3.114561,26.09225,0.0033692,0.0280427,3.208529,22.08303,0,0.1362793,7.520476,19.39025,0,0.2133814,11.69552,17.93048,0.0256787,0.2290927,12.65888,17.20773,0.0363619,,
5/15/23 16:20,1459,MOPE#1,39.03095,-76.84426,40,0,1.677684,31.34652,0,0.0261402,3.148915,25.66925,0.0046822,0.0242207,3.089336,22.08303,0.000259,0.1332762,7.376436,19.52575,0,0.2137237,11.7161,18.03479,0.0264974,0.2273645,12.55104,17.25891,0.0356908,,
5/15/23 16:40,1460,MOPE#1,39.03095,-76.84426,40,0,1.65371,30.13388,0,0.0259234,3.142156,25.15591,0.0045063,0.0276454,3.196033,22.08303,0.0001155,0.1343715,7.428809,19.60726,0,0.2144143,11.75768,18.1394,0.0280161,0.2304189,12.74194,17.31018,0.0375267,,
5/15/23 17:00,1461,MOPE#1,39.03095,-76.84426,40,0,1.654401,28.08404,0,0.0264153,3.1575,24.61895,0.004064,0.0244813,3.097391,22.02484,0,0.1338743,7.405013,19.68902,0,0.214085,11.73785,18.24429,0.0295529,0.2266023,12.50363,17.3872,0.036789,,
5/15/23 17:20,1462,MOPE#1,39.03095,-76.84426,40,0,1.671918,25.92892,0,0.0247033,3.104263,23.99801,0.0038179,0.026513,3.160554,21.93774,0,0.1360524,7.509546,19.77087,0,0.2134125,11.69739,18.32318,0.026169,0.2271988,12.54073,17.43862,0.0375295,,
5/15/23 17:40,1463,MOPE#1,39.03095,-76.84426,40,0,1.688957,24.21405,0,0.0255233,3.129707,23.35797,0.0048073,0.02497,3.112525,21.82189,0.0002832,0.1363566,7.524204,19.82559,0,0.2119881,11.61193,18.40219,0.0276807,0.2271504,12.53772,17.49008,0.0360479,,
5/15/23 18:00,1464,MOPE#1,39.03095,-76.84426,40,0,1.642278,22.69985,0,0.0235343,3.068169,22.72949,0.0037381,0.0256293,3.133002,21.64889,0.0005486,0.1331024,7.368142,19.85296,0,0.2131782,11.68331,18.45492,0.029477,0.2279086,12.58494,17.54165,0.0393479,,
5/15/23 18:20,1465,MOPE#1,39.03095,-76.84426,40,0,1.624522,21.47671,0,0.0222767,3.029578,22.11215,0.0040149,0.0240981,3.085551,21.47671,0.0009539,0.1345568,7.437687,19.85296,0,0.2112412,11.56724,18.53421,0.0276999,0.2272635,12.54476,17.61911,0.0372898,,
5/15/23 18:40,1466,MOPE#1,39.03095,-76.84426,40,0,1.677832,20.40478,0,0.0220073,3.021343,21.50534,0.0054643,0.0248787,3.109696,21.27685,0,0.1325805,7.343267,19.85296,0,0.2109578,11.5503,18.56066,0.0266112,0.2284909,12.62127,17.67083,0.0405871,,
5/15/23 19:00,1467,MOPE#1,39.03095,-76.84426,40,0,1.720484,19.36322,0,0.0236259,3.070992,20.96502,0.0041412,0.0264395,3.158256,21.07809,0.0004397,0.1356546,7.490397,19.82559,0,0.212548,11.64548,18.61364,0.0282975,0.2279821,12.58953,17.72262,0.0373627,,
5/15/23 19:20,1468,MOPE#1,39.03095,-76.84426,40,0,1.668157,18.24429,0,0.0237558,3.074992,20.43261,0.0045038,0.0251378,3.117731,20.85229,0.0013699,0.1334973,7.386994,19.79824,0,0.2136568,11.71208,18.64016,0.0316522,0.2296664,12.69478,17.77447,0.0375234,,
5/15/23 19:40,1469,MOPE#1,39.03095,-76.84426,40,0,1.725256,17.08007,0,0.0253522,3.124388,19.88037,0.0018482,0.025475,3.128205,20.62786,0.0004985,0.1340729,7.414513,19.74359,0,0.2105488,11.52589,18.66671,0.0308021,0.2281391,12.59932,17.80044,0.0387808,,
5/15/23 20:00,1470,MOPE#1,39.03095,-76.84426,40,0,1.626746,16.12246,0,0.0251594,3.118403,19.30917,0.0044634,0.0243183,3.092354,20.40478,0,0.1325723,7.342877,19.68902,0,0.2137423,11.71722,18.69326,0.0309406,0.227221,12.54211,17.85241,0.0366086,,
5/15/23 20:20,1471,MOPE#1,39.03095,-76.84426,40,0,1.676097,15.40628,0,0.0245014,3.098013,18.82629,0.0031683,0.0248349,3.108338,20.15548,0,0.1339774,7.409945,19.63449,0,0.2125365,11.64479,18.69326,0.028453,0.2269476,12.5251,17.87841,0.0377369,,
5/15/23 20:40,1472,MOPE#1,39.03095,-76.84426,40,0,1.684093,14.89508,0,0.0232826,3.060427,18.37579,0.0050309,0.0251123,3.116939,19.93524,0.0004574,0.131359,7.285209,19.55288,0,0.2147942,11.78059,18.69326,0.0277499,0.2271892,12.54013,17.90441,0.0392001,,
5/15/23 21:00,1473,MOPE#1,39.03095,-76.84426,40,0,1.751694,14.43768,0,0.0230652,3.053746,17.98257,0.0030673,0.0239508,3.081005,19.68902,0.0014005,0.1362815,7.520582,19.47146,0,0.211912,11.60737,18.69326,0.0291703,0.2298756,12.70788,17.93048,0.0375974,,
5/15/23 21:20,1474,MOPE#1,39.03095,-76.84426,40,0,1.780007,14.15127,0,0.0262371,3.151939,17.64495,0.0063041,0.0247892,3.106923,19.47146,0.0002676,0.1330755,7.366858,19.36322,0,0.2119777,11.6113,18.69326,0.0287095,0.2283325,12.61139,17.95654,0.0356377,,
5/15/23 21:40,1475,MOPE#1,39.03095,-76.84426,40,0,1.777421,13.89031,0,0.0226684,3.041572,17.33584,0.0025086,0.0249689,3.112492,19.25518,0,0.1358761,7.501058,19.28216,0,0.2102941,11.5107,18.66671,0.0295907,0.2257657,12.4517,17.98257,0.0383911,,
5/15/23 22:00,1476,MOPE#1,39.03095,-76.84426,40,0,1.761373,13.725,0,0.0230627,3.053669,17.08007,0.0052773,0.0256528,3.133733,19.04016,0.0016721,0.1335581,7.389898,19.17443,0,0.2126289,11.65034,18.64016,0.0289317,0.2247162,12.38669,17.98257,0.0406144,,
5/15/23 22:20,1477,MOPE#1,39.03095,-76.84426,40,0,1.850544,13.56036,0,0.023003,3.051838,16.85122,0.0032579,0.0268982,3.172599,18.85299,0.0002669,0.1343454,7.42756,19.09381,0,0.2128964,11.66638,18.58715,0.0320923,0.2285596,12.62556,18.00869,0.0381167,,
5/15/23 22:40,1478,MOPE#1,39.03095,-76.84426,40,0,1.7936,13.44308,0,0.0249373,3.111513,16.64886,0.003611,0.0248108,3.107593,18.66671,0,0.1343469,7.427632,18.98657,0,0.2113475,11.57359,18.56066,0.0290725,0.2287047,12.63463,18.00869,0.0381089,,
5/15/23 23:00,1479,MOPE#1,39.03095,-76.84426,40,0,1.82398,13.32614,0.0001489,0.0237395,3.074492,16.44754,0.0032868,0.024169,3.087741,18.50775,0.0003874,0.1329375,7.360276,18.87963,0,0.2126281,11.65028,18.50775,0.0300692,0.2277602,12.5757,18.00869,0.0389707,,
5/15/23 23:20,1480,MOPE#1,39.03095,-76.84426,40,0,1.848571,13.27944,0,0.0248185,3.107831,16.29718,0.0011239,0.0256595,3.133941,18.34945,0.0001306,0.1322739,7.32867,18.77304,0,0.2126559,11.65196,18.48135,0.0283971,0.2270859,12.5337,18.00869,0.0404621,,
5/15/23 23:40,1481,MOPE#1,39.03095,-76.84426,40,0,1.884383,13.39627,0,0.0246703,3.103243,16.1723,0.0049605,0.0260686,3.146682,18.1918,0.0007278,0.1310676,7.271392,18.69326,0,0.2116125,11.58944,18.42852,0.0311108,0.2253268,12.42449,17.98257,0.0389186,,
5/16/23 0:00,1482,MOPE#1,39.03095,-76.84426,40,0,1.878693,13.46652,0,0.0235915,3.069932,16.07269,0.0026835,0.0235284,3.067988,18.03479,0,0.1305218,7.24555,18.58715,0,0.213241,11.68708,18.37579,0.0295427,0.2269736,12.52672,17.98257,0.0390421,,
5/16/23 0:20,1483,MOPE#1,39.03095,-76.84426,40,0,1.802248,13.46652,0,0.0253842,3.125381,15.97326,0.002727,0.024006,3.082709,17.93048,0,0.1335833,7.391102,18.48135,0,0.21497,11.79119,18.34945,0.0277119,0.2270079,12.52885,17.95654,0.0367409,,
5/16/23 0:40,1484,MOPE#1,39.03095,-76.84426,40,0,1.953983,13.46652,0,0.0234485,3.065528,15.87414,0.0035837,0.0232163,3.05839,17.80044,0,0.1337807,7.400536,18.40219,0,0.21236,11.63421,18.29687,0.0302309,0.2280167,12.59169,17.93048,0.0374925,,
5/16/23 1:00,1485,MOPE#1,39.03095,-76.84426,40,0,1.933825,13.46652,0,0.0237809,3.075765,15.79992,0.0014799,0.0230267,3.052565,17.69671,0,0.133679,7.395676,18.32318,0,0.2102247,11.50656,18.24429,0.0296395,0.2266804,12.50849,17.93048,0.0398592,,
5/16/23 1:20,1486,MOPE#1,39.03095,-76.84426,40,0,1.840107,13.44308,0,0.025375,3.125096,15.72579,0.0033611,0.0265142,3.16059,17.59326,0,0.1327662,7.352112,18.24429,0,0.2134587,11.70017,18.1918,0.0288344,0.2295531,12.68768,17.90441,0.0404882,,
5/16/23 1:40,1487,MOPE#1,39.03095,-76.84426,40,0,1.860071,13.44308,0,0.0225001,3.036414,15.65188,0.0040226,0.0259441,3.142803,17.49008,0,0.132846,7.355917,18.16561,0,0.2115465,11.58549,18.1394,0.0306381,0.2299188,12.71059,17.87841,0.0369807,,
5/16/23 2:00,1488,MOPE#1,39.03095,-76.84426,40,0,1.836592,13.2561,0,0.0260453,3.145956,15.57803,0.0007709,0.0263503,3.155471,17.3872,0,0.1305719,7.247917,18.06094,0,0.2107164,11.53589,18.08709,0.0289167,0.2274592,12.55694,17.85241,0.0373295,,
5/16/23 2:20,1489,MOPE#1,39.03095,-76.84426,40,0,1.880335,13.27944,0,0.0232091,3.058167,15.47979,0.0019406,0.0245758,3.100317,17.28454,0,0.1332038,7.372981,18.00869,0,0.2128905,11.66603,18.03479,0.0262077,0.2262912,12.48431,17.82641,0.0371969,,
5/16/23 2:40,1490,MOPE#1,39.03095,-76.84426,40,0,1.927843,13.0931,0,0.024111,3.085948,15.40628,0.0024532,0.0256958,3.13507,17.20773,8.07E-05,0.1335753,7.390719,17.93048,0,0.2130153,11.67353,17.98257,0.0274806,0.2260628,12.47013,17.82641,0.039377,,
5/16/23 3:00,1491,MOPE#1,39.03095,-76.84426,40,0,1.970619,12.76876,0,0.0252644,3.121661,15.28399,0.0022788,0.0240015,3.082571,17.10556,0,0.1296394,7.203867,17.85241,0,0.2142013,11.74485,17.93048,0.0273977,0.2268458,12.51877,17.77447,0.0349361,,
5/16/23 3:20,1492,MOPE#1,39.03095,-76.84426,40,0,1.908269,12.44668,0,0.0242277,3.089552,15.1134,0.0002008,0.025324,3.123514,17.02908,0,0.1327211,7.349965,17.77447,0,0.2118816,11.60555,17.87841,0.0258441,0.2285233,12.6233,17.74853,0.0372382,,
5/16/23 3:40,1493,MOPE#1,39.03095,-76.84426,40,0,1.891527,12.30932,0,0.024172,3.087833,14.96771,0.0025962,0.0242679,3.090796,16.92733,0,0.1319551,7.313515,17.69671,0,0.2147437,11.77754,17.82641,0.0290956,0.2271243,12.53609,17.72262,0.0371518,,
5/16/23 4:00,1494,MOPE#1,39.03095,-76.84426,40,0,1.975477,12.12677,0,0.025808,3.138563,14.82254,0.0013844,0.0251301,3.117493,16.85122,0,0.1324315,7.336173,17.64495,0,0.2126885,11.65391,17.77447,0.0259559,0.227642,12.56833,17.69671,0.036817,,
5/16/23 4:20,1495,MOPE#1,39.03095,-76.84426,40,0,1.94585,11.94488,0,0.0261442,3.149041,14.7019,0.0036198,0.0263627,3.15586,16.74993,0,0.1306325,7.250785,17.56747,0,0.2122297,11.6264,17.72262,0.0266749,0.2253072,12.42328,17.67083,0.0384039,,
5/16/23 4:40,1496,MOPE#1,39.03095,-76.84426,40,0,1.93975,11.74111,0,0.0226658,3.041492,14.55758,0.0016676,0.0234941,3.066932,16.64886,0,0.1324895,7.338932,17.51586,0,0.2117487,11.59759,17.69671,0.0259943,0.2271211,12.53589,17.61911,0.0353046,,
5/16/23 5:00,1497,MOPE#1,39.03095,-76.84426,40,0,1.974696,11.67333,0,0.0251411,3.117834,14.43768,0.0006997,0.0238415,3.077634,16.54809,0,0.1338375,7.403251,17.43862,0,0.2128517,11.6637,17.61911,0.0270005,0.2274451,12.55606,17.59326,0.0352436,,
5/16/23 5:20,1498,MOPE#1,39.03095,-76.84426,40,0,1.982312,11.92221,0,0.024568,3.100074,14.3659,0.0020648,0.0259264,3.14225,16.47265,0.0002936,0.1330791,7.367029,17.36151,0,0.2134564,11.70002,17.59326,0.0252924,0.2282715,12.60758,17.56747,0.0355011,,
5/16/23 5:40,1499,MOPE#1,39.03095,-76.84426,40,0,1.958997,12.74569,0,0.023936,3.080548,14.46166,0.0017857,0.0227636,3.044491,16.37231,0,0.1345456,7.437153,17.31018,0,0.2135841,11.70771,17.54165,0.0295431,0.2289644,12.65085,17.54165,0.0367991,,
5/16/23 6:00,1500,MOPE#1,39.03095,-76.84426,40,0,2.152374,13.74859,0,0.0214012,3.002857,14.67782,0.0001183,0.0222838,3.029794,16.32223,0,0.1323073,7.330263,17.23333,0,0.2143932,11.75641,17.49008,0.0293212,0.2282227,12.60454,17.49008,0.0371888,,
5/16/23 6:20,1501,MOPE#1,39.03095,-76.84426,40,0,1.962113,14.79837,0,0.0268159,3.170023,14.99197,0.003231,0.0231334,3.05584,16.27218,0,0.1315673,7.295094,17.15664,0,0.2140939,11.73838,17.43862,0.0273436,0.2304939,12.74664,17.46435,0.0391492,,
5/16/23 6:40,1502,MOPE#1,39.03095,-76.84426,40,0,2.00916,16.32223,0,0.0239523,3.081052,15.43075,0.0023955,0.0232778,3.060281,16.27218,0,0.131928,7.312225,17.10556,0,0.2136978,11.71454,17.3872,0.0250099,0.2278281,12.57993,17.43862,0.0348382,,
5/16/23 7:00,1503,MOPE#1,39.03095,-76.84426,40,0,2.040507,18.06094,0,0.022897,3.048584,16.07269,0.001234,0.0243565,3.093533,16.32223,0,0.1333601,7.380442,17.05456,0,0.2126505,11.65163,17.33584,0.0286425,0.2271092,12.53516,17.4129,0.0361864,,
5/16/23 7:20,1504,MOPE#1,39.03095,-76.84426,40,0,1.960152,18.40219,0,0.0263729,3.156177,16.52294,4.76E-05,0.0232604,3.059744,16.39736,0,0.1298548,7.21403,17.02908,0,0.211982,11.61156,17.28454,0.0261462,0.2283156,12.61033,17.36151,0.0362216,,
5/16/23 7:40,1505,MOPE#1,39.03095,-76.84426,40,0,1.955723,18.90637,0,0.0229707,3.050846,16.82589,0.002104,0.0245515,3.099565,16.49777,0,0.1312657,7.280785,17.00363,0,0.2156525,11.83241,17.25891,0.0251479,0.2288988,12.64676,17.33584,0.03456,,
5/16/23 8:00,1506,MOPE#1,39.03095,-76.84426,40,0,1.960943,19.63449,0,0.0268007,3.169548,17.18215,0,0.0253441,3.124136,16.59844,0,0.1334757,7.385963,17.00363,0,0.2147882,11.78022,17.20773,0.0264407,0.2260384,12.46862,17.31018,0.0383359,,
5/16/23 8:20,1507,MOPE#1,39.03095,-76.84426,40,0,2.004276,20.57199,0,0.0273704,3.187398,17.56747,0.0015987,0.0239266,3.080258,16.72463,0,0.1323993,7.334639,16.97821,0,0.2115676,11.58676,17.18215,0.0264488,0.227701,12.572,17.25891,0.0364855,,
5/16/23 8:40,1508,MOPE#1,39.03095,-76.84426,40,0,1.96621,22.11215,0,0.0252428,3.12099,18.08709,0.001619,0.0246048,3.101215,16.85122,0,0.1329986,7.363189,17.00363,0,0.2128661,11.66456,17.1311,0.0255193,0.2273599,12.55076,17.23333,0.0370389,,
5/16/23 9:00,1509,MOPE#1,39.03095,-76.84426,40,0,1.891903,23.53964,0,0.0257642,3.137199,18.87963,0.0014652,0.0253806,3.125272,17.00363,0,0.134399,7.430129,17.00363,0,0.2158855,11.84651,17.1311,0.028002,0.2281913,12.60258,17.20773,0.0344969,,
5/16/23 9:20,1510,MOPE#1,39.03095,-76.84426,40,0,1.983113,25.15591,0,0.0255391,3.130195,19.63449,0,0.0249788,3.112798,17.20773,0,0.1318646,7.309214,17.05456,0,0.2099248,11.48869,17.10556,0.0299301,0.2292219,12.66696,17.15664,0.0360235,,
5/16/23 9:40,1511,MOPE#1,39.03095,-76.84426,40,0,2.014759,27.53167,0,0.025209,3.11994,20.65582,0.0032437,0.0246747,3.103378,17.46435,0,0.133047,7.365502,17.08007,0,0.2149371,11.78921,17.08007,0.0273415,0.227918,12.58553,17.15664,0.0349056,,
5/16/23 10:00,1512,MOPE#1,39.03095,-76.84426,40,0,1.916361,29.80123,0,0.0255658,3.131027,21.82189,0.0013742,0.0227079,3.042784,17.74853,0,0.1323917,7.334276,17.15664,0,0.2119657,11.61059,17.08007,0.0257201,0.2298474,12.70611,17.1311,0.0346421,,
5/16/23 10:20,1513,MOPE#1,39.03095,-76.84426,40,0,1.835084,31.26931,0,0.0268629,3.171495,22.81857,0.0008952,0.0266393,3.1645,18.06094,0,0.1347645,7.447648,17.23333,0,0.2117539,11.5979,17.10556,0.0262698,0.2261725,12.47694,17.10556,0.0359092,,
5/16/23 10:40,1514,MOPE#1,39.03095,-76.84426,40,0,1.866583,32.73022,0,0.026834,3.17059,23.75277,0.0012,0.0249722,3.112594,18.42852,0,0.1312224,7.278731,17.33584,0,0.2131864,11.6838,17.10556,0.0263387,0.2293786,12.67676,17.08007,0.0360925,,
5/16/23 11:00,1515,MOPE#1,39.03095,-76.84426,40,0,1.879278,33.84259,0,0.0241964,3.088586,24.61895,0.0031672,0.0233505,3.062515,18.82629,0,0.1339207,7.407231,17.46435,0,0.2145101,11.76346,17.1311,0.0241124,0.2270414,12.53094,17.08007,0.0349603,,
5/16/23 11:20,1516,MOPE#1,39.03095,-76.84426,40,0,1.827553,35.08535,0,0.0259617,3.143352,25.47579,0.0021375,0.0214956,3.005731,19.20132,0,0.131545,7.294034,17.59326,0,0.2134585,11.70015,17.15664,0.0259947,0.2294905,12.68377,17.08007,0.0347163,,
5/16/23 11:40,1517,MOPE#1,39.03095,-76.84426,40,0,1.752511,36.5202,0,0.0258913,3.141158,26.22351,0.0019591,0.0247187,3.104738,19.60726,0,0.1322012,7.325214,17.74853,0,0.2111815,11.56367,17.20773,0.025657,0.2273892,12.55258,17.08007,0.0353309,,
5/16/23 12:00,1518,MOPE#1,39.03095,-76.84426,40,0,1.762948,37.69232,0,0.0235049,3.067267,27.02227,0.0024151,0.0249832,3.112937,20.01763,0,0.1310454,7.27034,17.90441,0,0.2134239,11.69807,17.25891,0.0247092,0.2270285,12.53013,17.08007,0.0349795,,
5/16/23 12:20,1519,MOPE#1,39.03095,-76.84426,40,0,1.771346,38.86392,0,0.0231898,3.057575,27.60021,0.0022278,0.0244768,3.097252,20.43261,0,0.1317362,7.303112,18.08709,0,0.211104,11.55904,17.33584,0.0293408,0.2264903,12.49667,17.08007,0.0346233,,
5/16/23 12:40,1520,MOPE#1,39.03095,-76.84426,40,0,1.768716,38.56652,0,0.0231965,3.057782,28.04925,0.0041085,0.0238686,3.07847,20.82418,0,0.1339889,7.410492,18.27053,0,0.2162117,11.86625,17.3872,0.0252216,0.2263048,12.48515,17.08007,0.0381339,,
5/16/23 13:00,1521,MOPE#1,39.03095,-76.84426,40,0,1.708139,37.26489,0,0.022884,3.048186,28.18872,0.0034127,0.0244424,3.096189,21.19155,0,0.1318683,7.309386,18.48135,0,0.2133481,11.69352,17.49008,0.0277304,0.226945,12.52494,17.10556,0.034553,,
5/16/23 13:20,1522,MOPE#1,39.03095,-76.84426,40,0,1.709931,34.35055,0,0.0224028,3.033437,27.63455,0.0029076,0.0266887,3.166045,21.50534,0,0.1312608,7.280551,18.66671,0,0.2112697,11.56894,17.56747,0.0284254,0.2245212,12.37464,17.1311,0.0381836,,
5/16/23 13:40,1523,MOPE#1,39.03095,-76.84426,40,0,1.674629,31.30792,0,0.0213803,3.002219,26.88778,0.0041668,0.0236754,3.072517,21.70648,0,0.134773,7.448054,18.85299,0,0.2094611,11.46108,17.67083,0.029829,0.2272506,12.54396,17.18215,0.0351665,,
5/16/23 14:00,1524,MOPE#1,39.03095,-76.84426,40,0,1.673847,29.32681,0,0.0222345,3.028286,26.02682,0.0032009,0.0232574,3.059653,21.79302,0.0005988,0.1340167,7.411825,19.04016,0,0.212256,11.62797,17.77447,0.0285576,0.2248591,12.39554,17.20773,0.0376181,,
