"TOA5","CR300-23667","CR300","23667","CR300-CELL205.Std.10.02","CPU:Testbed_codeSeparateTables-NoDelay.CR300","57864","Table_CS229"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","CS229_StartTemp_5_Avg","CS229_Temp_1sec_5_Avg","CS229_Temp_30sec_5_Avg","CS229_Delta_Temp_5_Avg","CS229_Delta_Tempcorr_5_Avg","CS229_Matric_P_5_Avg"
"2022-06-01 12:04:00",49,"Ashland Bottoms S1",39.12561,-96.6388,326,296.7,296.7,296.7,-0.004,0.329,-1.292
"2022-06-01 12:06:00",50,"Ashland Bottoms S1",39.12561,-96.6388,326,296.7,296.8,296.9,0.115,0.945,-3.885
"2022-06-01 12:08:00",51,"Ashland Bottoms S1",39.12561,-96.6388,326,296.8,296.7,296.9,0.168,1.221,-6.359
"2022-06-01 12:10:00",52,"Ashland Bottoms S1",39.12561,-96.6388,326,296.7,296.6,296.8,0.194,1.35,-8.02
"2022-06-01 12:12:00",53,"Ashland Bottoms S1",39.12561,-96.6388,326,296.6,296.7,296.7,0.03,0.506,-1.773
"2022-06-01 12:14:00",54,"Ashland Bottoms S1",39.12561,-96.6388,326,296.8,296.7,296.5,-0.199,-0.694,-0.207
"2022-06-01 12:16:00",55,"Ashland Bottoms S1",39.12561,-96.6388,326,296.8,296.7,296.6,-0.091,-0.129,-0.569
"2022-06-01 12:18:00",56,"Ashland Bottoms S1",39.12561,-96.6388,326,296.8,296.8,296.8,0.088,0.806,-3.028
"2022-06-01 12:20:00",57,"Ashland Bottoms S1",39.12561,-96.6388,326,296.6,296.7,296.7,-0.025,0.218,-1.059
"2022-06-01 12:22:00",58,"Ashland Bottoms S1",39.12561,-96.6388,326,297.2,296.9,297.1,0.214,1.455,-9.68
"2022-06-01 12:24:00",59,"Ashland Bottoms S1",39.12561,-96.6388,326,297.4,297.5,297.5,-0.042,0.132,-0.908
"2022-06-01 12:26:00",60,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.5,297.5,0.024,0.478,-1.685
"2022-06-01 12:28:00",61,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,297.9,297.9,-0.026,0.213,-1.05
"2022-06-01 12:30:00",62,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,297.8,297.9,0.09,0.822,-3.118
"2022-06-01 12:32:00",63,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,297.8,297.9,0.081,0.772,-2.851
"2022-06-01 12:34:00",64,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.7,297.7,-0.022,0.233,-1.088
"2022-06-01 12:36:00",65,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.8,297.6,-0.147,-0.422,-0.337
"2022-06-01 12:38:00",66,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.7,297.9,0.184,1.307,-7.415
"2022-06-01 12:40:00",67,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,298,298,-0.016,0.268,-1.158
"2022-06-01 12:42:00",68,"Ashland Bottoms S1",39.12561,-96.6388,326,298,297.9,298,0.108,0.916,-3.691
"2022-06-01 12:44:00",69,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.9,297.8,-0.081,-0.076,-0.626
"2022-06-01 12:46:00",70,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,297.9,297.8,-0.045,0.112,-0.877
"2022-06-01 12:48:00",71,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,297.7,297.9,0.173,1.25,-6.701
"2022-06-01 12:50:00",72,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.9,298,0.151,1.139,-5.492
"2022-06-01 12:52:00",73,"Ashland Bottoms S1",39.12561,-96.6388,326,298,297.8,297.9,0.076,0.748,-2.733
"2022-06-01 12:54:00",74,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.7,297.8,0.119,0.97,-4.062
"2022-06-01 12:56:00",75,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.7,297.8,0.104,0.894,-3.546
"2022-06-01 12:58:00",76,"Ashland Bottoms S1",39.12561,-96.6388,326,298.2,298.2,298.2,-0.047,0.102,-0.861
"2022-06-01 13:00:00",77,"Ashland Bottoms S1",39.12561,-96.6388,326,298,298,298.1,0.051,0.62,-2.171
"2022-06-01 13:02:00",78,"Ashland Bottoms S1",39.12561,-96.6388,326,298.2,298.1,298.1,0.007,0.39,-1.439
"2022-06-01 13:04:00",79,"Ashland Bottoms S1",39.12561,-96.6388,326,298,297.9,297.9,-0.034,0.175,-0.981
"2022-06-01 13:06:00",80,"Ashland Bottoms S1",39.12561,-96.6388,326,298.3,298.3,298.1,-0.153,-0.451,-0.32
"2022-06-01 13:08:00",81,"Ashland Bottoms S1",39.12561,-96.6388,326,298.4,298.4,298.4,0.042,0.574,-2.001
"2022-06-01 13:10:00",82,"Ashland Bottoms S1",39.12561,-96.6388,326,298,298,298,0.02,0.454,-1.616
"2022-06-01 13:12:00",83,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,298.2,298.1,-0.095,-0.147,-0.551
"2022-06-01 13:14:00",84,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,298,298,0.023,0.47,-1.663
"2022-06-01 13:16:00",85,"Ashland Bottoms S1",39.12561,-96.6388,326,298.1,298,298.1,0.09,0.823,-3.121
"2022-06-01 13:18:00",86,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.8,297.8,-0.015,0.27,-1.162
"2022-06-01 13:20:00",87,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,297.9,298.1,0.173,1.252,-6.723
"2022-06-01 13:22:00",88,"Ashland Bottoms S1",39.12561,-96.6388,326,298.2,298,298.2,0.142,1.092,-5.055
"2022-06-01 13:24:00",89,"Ashland Bottoms S1",39.12561,-96.6388,326,298,298,298,-0.05,0.086,-0.836
"2022-06-01 13:26:00",90,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.7,297.8,0.105,0.9,-3.582
"2022-06-01 13:28:00",91,"Ashland Bottoms S1",39.12561,-96.6388,326,298,298,297.8,-0.14,-0.384,-0.361
"2022-06-01 13:30:00",92,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,298,297.9,-0.053,0.072,-0.815
"2022-06-01 13:32:00",93,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,298,298,-0.052,0.078,-0.824
"2022-06-01 13:34:00",94,"Ashland Bottoms S1",39.12561,-96.6388,326,298,298,297.9,-0.041,0.137,-0.915
"2022-06-01 13:36:00",95,"Ashland Bottoms S1",39.12561,-96.6388,326,297.9,297.9,297.8,-0.112,-0.238,-0.468
"2022-06-01 13:38:00",96,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.8,298,0.179,1.281,-7.08
"2022-06-01 13:40:00",97,"Ashland Bottoms S1",39.12561,-96.6388,326,298.1,297.9,298,0.091,0.825,-3.133
"2022-06-01 13:42:00",98,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.9,297.8,-0.138,-0.374,-0.367
"2022-06-01 13:44:00",99,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.6,297.6,0.047,0.595,-2.077
"2022-06-01 13:46:00",100,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.6,297.4,-0.116,-0.259,-0.452
"2022-06-01 13:48:00",101,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.6,297.6,0.002,0.359,-1.362
"2022-06-01 13:50:00",102,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.5,297.5,0.09,0.821,-3.11
"2022-06-01 13:52:00",103,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.7,297.8,0.111,0.932,-3.795
"2022-06-01 13:54:00",104,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.5,297.5,0.005,0.379,-1.412
"2022-06-01 13:56:00",105,"Ashland Bottoms S1",39.12561,-96.6388,326,297.4,297.4,297.4,0.008,0.391,-1.442
"2022-06-01 13:58:00",106,"Ashland Bottoms S1",39.12561,-96.6388,326,297.1,297.1,297.1,0.039,0.552,-1.923
"2022-06-01 14:00:00",107,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.5,297.5,-0.013,0.28,-1.183
"2022-06-01 14:02:00",108,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.4,297.3,-0.111,-0.232,-0.473
"2022-06-01 14:04:00",109,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.4,297.6,0.141,1.086,-5.001
"2022-06-01 14:06:00",110,"Ashland Bottoms S1",39.12561,-96.6388,326,297.4,297.3,297.4,0.06,0.665,-2.354
"2022-06-01 14:08:00",111,"Ashland Bottoms S1",39.12561,-96.6388,326,297.4,297.3,297.2,-0.095,-0.147,-0.551
"2022-06-01 14:10:00",112,"Ashland Bottoms S1",39.12561,-96.6388,326,297.4,297.4,297.4,-0.06,0.033,-0.761
"2022-06-01 14:12:00",113,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.4,297.4,-0.019,0.253,-1.128
"2022-06-01 14:14:00",114,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.2,297.2,-0.06,0.037,-0.766
"2022-06-01 14:16:00",115,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.7,297.5,-0.183,-0.608,-0.242
"2022-06-01 14:18:00",116,"Ashland Bottoms S1",39.12561,-96.6388,326,297.4,297.7,297.5,-0.133,-0.346,-0.386
"2022-06-01 14:20:00",117,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.6,297.7,0.106,0.902,-3.595
"2022-06-01 14:22:00",118,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.4,297.5,0.094,0.844,-3.24
"2022-06-01 14:24:00",119,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.6,297.7,0.142,1.089,-5.024
"2022-06-01 14:26:00",120,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.7,297.7,-0.012,0.286,-1.196
"2022-06-01 14:28:00",121,"Ashland Bottoms S1",39.12561,-96.6388,326,297.4,297.5,297.5,0.044,0.578,-2.016
"2022-06-01 14:30:00",122,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.6,297.5,-0.093,-0.137,-0.561
"2022-06-01 14:32:00",123,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.3,297.3,-0.031,0.189,-1.005
"2022-06-01 14:34:00",124,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.3,297.2,-0.098,-0.163,-0.535
"2022-06-01 14:36:00",125,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.6,297.5,-0.008,0.31,-1.249
"2022-06-01 14:38:00",126,"Ashland Bottoms S1",39.12561,-96.6388,326,297.1,297.2,297.1,-0.112,-0.236,-0.47
"2022-06-01 14:40:00",127,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.3,297.4,0.11,0.923,-3.733
"2022-06-01 14:42:00",128,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.4,297.4,-0.052,0.076,-0.821
"2022-06-01 14:44:00",129,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.2,297.1,-0.135,-0.358,-0.378
"2022-06-01 14:46:00",130,"Ashland Bottoms S1",39.12561,-96.6388,326,297.2,297.2,297.2,-0.016,0.265,-1.152
"2022-06-01 14:48:00",131,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.6,297.6,-0.003,0.337,-1.309
"2022-06-01 14:50:00",132,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.3,297.4,0.05,0.612,-2.143
"2022-06-01 14:52:00",133,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.4,297.5,0.055,0.639,-2.246
"2022-06-01 14:54:00",134,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.5,297.5,-0.015,0.274,-1.17
"2022-06-01 14:56:00",135,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.3,297.3,0.032,0.518,-1.809
"2022-06-01 14:58:00",136,"Ashland Bottoms S1",39.12561,-96.6388,326,297.2,297.3,297.2,-0.054,0.067,-0.809
"2022-06-01 15:00:00",137,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.2,297.4,0.258,1.678,-14.41
"2022-06-01 15:02:00",138,"Ashland Bottoms S1",39.12561,-96.6388,326,297.3,297.6,297.5,-0.056,0.055,-0.792
"2022-06-01 15:04:00",139,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.5,297.5,0.022,0.466,-1.649
"2022-06-01 15:06:00",140,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.5,297.5,0.001,0.357,-1.357
"2022-06-01 15:08:00",141,"Ashland Bottoms S1",39.12561,-96.6388,326,297.4,297.4,297.5,0.065,0.691,-2.467
"2022-06-01 15:10:00",142,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.5,297.5,-0.067,-0.002,-0.715
"2022-06-01 15:12:00",143,"Ashland Bottoms S1",39.12561,-96.6388,326,297.8,297.7,297.7,-0.003,0.333,-1.3
"2022-06-01 15:14:00",144,"Ashland Bottoms S1",39.12561,-96.6388,326,297.7,297.6,297.6,0.025,0.482,-1.698
"2022-06-01 15:16:00",145,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.6,297.4,-0.187,-0.63,-0.232
"2022-06-01 15:18:00",146,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.4,297.5,0.016,0.435,-1.562
"2022-06-01 15:20:00",147,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.7,297.7,0,0.353,-1.347
"2022-06-01 15:22:00",148,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.5,297.6,0.134,1.049,-4.676
"2022-06-01 15:24:00",149,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.4,297.6,0.175,1.26,-6.827
"2022-06-01 15:26:00",150,"Ashland Bottoms S1",39.12561,-96.6388,326,297.5,297.5,297.6,0.056,0.641,-2.255
"2022-06-01 15:28:00",151,"Ashland Bottoms S1",39.12561,-96.6388,326,298,297.9,298,0.035,0.535,-1.866
"2022-06-01 15:30:00",152,"Ashland Bottoms S1",39.12561,-96.6388,326,298.1,297.9,297.9,-0.017,0.264,-1.15
"2022-06-01 15:32:00",153,"Ashland Bottoms S1",39.12561,-96.6388,326,298.3,298.2,298.2,-0.002,0.339,-1.315
"2022-06-01 15:34:00",154,"Ashland Bottoms S1",39.12561,-96.6388,326,298.3,298.3,298.3,-0.032,0.183,-0.995
"2022-06-01 15:36:00",155,"Ashland Bottoms S1",39.12561,-96.6388,326,298.2,298.2,298.4,0.215,1.463,-9.8
"2022-06-01 15:38:00",156,"Ashland Bottoms S1",39.12561,-96.6388,326,298.3,298.3,298.2,-0.131,-0.34,-0.391
"2022-06-01 15:40:00",157,"Ashland Bottoms S1",39.12561,-96.6388,326,298.3,298.2,298.4,0.133,1.047,-4.661
"2022-06-01 15:42:00",158,"Ashland Bottoms S1",39.12561,-96.6388,326,298.4,298.3,298.4,0.101,0.881,-3.467
"2022-06-01 15:44:00",159,"Ashland Bottoms S1",39.12561,-96.6388,326,298.4,298.4,298.4,0.067,0.703,-2.521
"2022-06-01 16:09:00",0,"Ashland Bottoms S1",39.12561,-96.6388,326,299.4,299.2,299.3,0.094,0.844,-3.241
"2022-06-01 16:11:00",1,"Ashland Bottoms S1",39.12561,-96.6388,326,299.4,299.5,299.5,0.027,0.493,-1.731
"2022-06-01 16:13:00",2,"Ashland Bottoms S1",39.12561,-96.6388,326,299.3,299.2,299.3,0.108,0.918,-3.7
"2022-06-01 16:15:00",3,"Ashland Bottoms S1",39.12561,-96.6388,326,299.2,299.4,299.4,-0.048,0.099,-0.856
"2022-06-01 16:17:00",4,"Ashland Bottoms S1",39.12561,-96.6388,326,299.4,299.5,299.5,-0.005,0.329,-1.29
"2022-06-01 16:19:00",5,"Ashland Bottoms S1",39.12561,-96.6388,326,299.6,299.6,299.7,0.046,0.594,-2.075
"2022-06-01 16:21:00",6,"Ashland Bottoms S1",39.12561,-96.6388,326,299.7,299.8,299.8,-0.04,0.142,-0.925
"2022-06-01 16:23:00",7,"Ashland Bottoms S1",39.12561,-96.6388,326,299.5,299.5,299.5,-0.039,0.146,-0.931
"2022-06-01 16:25:00",8,"Ashland Bottoms S1",39.12561,-96.6388,326,299.5,299.4,299.5,0.053,0.631,-2.214
"2022-06-01 16:27:00",9,"Ashland Bottoms S1",39.12561,-96.6388,326,299.6,299.5,299.5,0.013,0.42,-1.52
"2022-06-01 16:29:00",10,"Ashland Bottoms S1",39.12561,-96.6388,326,299.6,299.8,299.6,-0.128,-0.322,-0.403
"2022-06-01 16:31:00",11,"Ashland Bottoms S1",39.12561,-96.6388,326,299.2,299.2,299.4,0.163,1.202,-6.156
"2022-06-01 16:33:00",12,"Ashland Bottoms S1",39.12561,-96.6388,326,299.5,299.7,299.6,-0.104,-0.198,-0.504
"2022-06-01 16:35:00",13,"Ashland Bottoms S1",39.12561,-96.6388,326,299.4,299.6,299.4,-0.124,-0.301,-0.418
"2022-06-01 16:37:00",14,"Ashland Bottoms S1",39.12561,-96.6388,326,299.5,299.5,299.5,-0.033,0.179,-0.987
"2022-06-01 16:39:00",15,"Ashland Bottoms S1",39.12561,-96.6388,326,299.3,299.5,299.4,-0.06,0.038,-0.768
"2022-06-01 16:41:00",16,"Ashland Bottoms S1",39.12561,-96.6388,326,299.8,299.8,299.8,0.039,0.56,-1.952
"2022-06-01 16:43:00",17,"Ashland Bottoms S1",39.12561,-96.6388,326,299.8,299.9,299.8,-0.054,0.067,-0.808
"2022-06-01 16:45:00",18,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.2,300.4,0.227,1.533,-11.12
"2022-06-01 16:47:00",19,"Ashland Bottoms S1",39.12561,-96.6388,326,299.7,299.8,299.7,-0.022,0.24,-1.101
"2022-06-01 16:49:00",20,"Ashland Bottoms S1",39.12561,-96.6388,326,299.9,299.9,299.9,-0.022,0.238,-1.097
"2022-06-01 16:51:00",21,"Ashland Bottoms S1",39.12561,-96.6388,326,299.9,300,300,-0.016,0.268,-1.158
"2022-06-01 16:53:00",22,"Ashland Bottoms S1",39.12561,-96.6388,326,299.8,299.9,299.7,-0.152,-0.45,-0.321
"2022-06-01 16:55:00",23,"Ashland Bottoms S1",39.12561,-96.6388,326,299.9,299.9,299.8,-0.061,0.03,-0.757
"2022-06-01 16:57:00",24,"Ashland Bottoms S1",39.12561,-96.6388,326,300.1,300.1,300.2,0.067,0.708,-2.545
"2022-06-01 16:59:00",25,"Ashland Bottoms S1",39.12561,-96.6388,326,300.1,300.1,300.1,-0.042,0.134,-0.912
"2022-06-01 17:01:00",26,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.2,300,-0.16,-0.491,-0.298
"2022-06-01 17:03:00",27,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.2,300.1,-0.068,-0.004,-0.712
"2022-06-01 17:05:00",28,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.3,300.3,0.009,0.401,-1.468
"2022-06-01 17:07:00",29,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.3,300.1,-0.122,-0.29,-0.427
"2022-06-01 17:09:00",30,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.4,300.5,0.047,0.604,-2.112
"2022-06-01 17:11:00",31,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.3,300.2,-0.103,-0.192,-0.509
"2022-06-01 17:13:00",32,"Ashland Bottoms S1",39.12561,-96.6388,326,300,300.2,300.1,-0.025,0.22,-1.062
"2022-06-01 17:15:00",33,"Ashland Bottoms S1",39.12561,-96.6388,326,300,300,300,0.041,0.571,-1.989
"2022-06-01 17:17:00",34,"Ashland Bottoms S1",39.12561,-96.6388,326,300,300,299.9,-0.062,0.026,-0.752
"2022-06-01 17:19:00",35,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.2,300.2,-0.004,0.334,-1.303
"2022-06-01 17:21:00",36,"Ashland Bottoms S1",39.12561,-96.6388,326,300.1,300,299.9,-0.106,-0.208,-0.494
"2022-06-01 17:23:00",37,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.2,300.3,0.114,0.954,-3.95
"2022-06-01 17:25:00",38,"Ashland Bottoms S1",39.12561,-96.6388,326,299.9,300,299.9,-0.082,-0.078,-0.624
"2022-06-01 17:27:00",39,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.3,300.3,0.037,0.549,-1.912
"2022-06-01 17:29:00",40,"Ashland Bottoms S1",39.12561,-96.6388,326,300.5,300.6,300.6,0.002,0.367,-1.382
"2022-06-01 17:31:00",41,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.6,300.6,0.012,0.419,-1.517
"2022-06-01 17:33:00",42,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.4,300.6,0.163,1.206,-6.2
"2022-06-01 17:35:00",43,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.2,300.2,-0.053,0.075,-0.82
"2022-06-01 17:37:00",44,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300,300.3,0.246,1.632,-13.27
"2022-06-01 17:39:00",45,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.3,300.4,0.071,0.727,-2.63
"2022-06-01 17:41:00",46,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.2,300.3,0.096,0.858,-3.323
"2022-06-01 17:43:00",47,"Ashland Bottoms S1",39.12561,-96.6388,326,300.1,300.2,300.2,-0.033,0.179,-0.987
"2022-06-01 17:45:00",48,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.3,300.4,0.1,0.88,-3.461
"2022-06-01 17:47:00",49,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.3,300.3,0.038,0.553,-1.927
"2022-06-01 17:49:00",50,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.3,300.3,0.023,0.476,-1.68
"2022-06-01 17:51:00",51,"Ashland Bottoms S1",39.12561,-96.6388,326,300.5,300.6,300.6,-0.025,0.222,-1.067
"2022-06-01 17:53:00",52,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.5,300.4,-0.09,-0.12,-0.578
"2022-06-01 17:55:00",53,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.4,300.4,0.027,0.494,-1.735
"2022-06-01 17:57:00",54,"Ashland Bottoms S1",39.12561,-96.6388,326,300.5,300.5,300.5,-0.019,0.253,-1.127
"2022-06-01 17:59:00",55,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.4,300.5,0.143,1.105,-5.166
"2022-06-01 18:01:00",56,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.2,300.2,-0.025,0.222,-1.066
"2022-06-01 18:03:00",57,"Ashland Bottoms S1",39.12561,-96.6388,326,300.3,300.1,300.1,-0.055,0.063,-0.803
"2022-06-01 18:05:00",58,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.1,300.2,0.04,0.563,-1.962
"2022-06-01 18:07:00",59,"Ashland Bottoms S1",39.12561,-96.6388,326,300.2,300.2,300.2,0.087,0.811,-3.059
"2022-06-01 18:09:00",60,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.4,300.3,-0.031,0.191,-1.01
"2022-06-01 18:18:00",0,"Ashland Bottoms S1",39.12561,-96.6388,326,297.6,297.6,297.7,0.025,0.482,-1.697
"2022-06-01 18:20:00",1,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.4,300.6,0.207,1.436,-9.34
"2022-06-01 18:22:00",2,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.3,300.4,0.17,1.244,-6.631
"2022-06-01 18:24:00",3,"Ashland Bottoms S1",39.12561,-96.6388,326,300.4,300.6,300.6,0.008,0.399,-1.464
"2022-06-01 18:26:00",4,"Ashland Bottoms S1",39.12561,-96.6388,326,300.5,300.3,300.5,0.124,1.007,-4.341
"2022-06-01 18:41:00",0,"Testbed Site 1",39.12561,-96.6388,326,300.9,300.9,301,0.168,1.236,-6.531
"2022-06-01 18:43:00",1,"Testbed Site 1",39.12561,-96.6388,326,300.9,300.9,301,0.073,0.738,-2.684
"2022-06-01 18:45:00",2,"Testbed Site 1",39.12561,-96.6388,326,301,300.9,300.9,-0.023,0.233,-1.087
"2022-06-01 18:47:00",3,"Testbed Site 1",39.12561,-96.6388,326,300.9,300.9,300.9,0.012,0.418,-1.514
"2022-06-01 18:49:00",4,"Testbed Site 1",39.12561,-96.6388,326,300.9,300.8,300.7,-0.133,-0.349,-0.384
"2022-06-01 18:51:00",5,"Testbed Site 1",39.12561,-96.6388,326,300.8,300.8,300.9,0.068,0.716,-2.579
"2022-06-01 18:53:00",6,"Testbed Site 1",39.12561,-96.6388,326,300.9,300.9,300.9,-0.039,0.147,-0.932
"2022-06-01 18:55:00",7,"Testbed Site 1",39.12561,-96.6388,326,300.5,300.6,300.6,0.011,0.412,-1.497
"2022-06-01 18:57:00",8,"Testbed Site 1",39.12561,-96.6388,326,300.8,300.7,300.9,0.112,0.944,-3.874
"2022-06-01 18:59:00",9,"Testbed Site 1",39.12561,-96.6388,326,301,301,301,-0.051,0.086,-0.836
"2022-06-01 19:01:00",10,"Testbed Site 1",39.12561,-96.6388,326,300.9,301,301.1,0.108,0.924,-3.74
"2022-06-01 19:03:00",11,"Testbed Site 1",39.12561,-96.6388,326,301,300.9,300.8,-0.177,-0.583,-0.253
"2022-06-01 19:15:00",0,"Testbed Site 1",39.12561,-96.6388,326,294.6,294.9,299.2,4.288,47.29,"-INF"
"2022-06-01 19:25:00",1,"Testbed Site 1",39.12561,-96.6388,326,294.4,294.7,299.6,4.861,112.5,"-INF"
"2022-06-01 19:35:00",2,"Testbed Site 1",39.12561,-96.6388,326,294,294.3,298.7,4.384,53.23,"-INF"
"2022-06-01 19:45:00",3,"Testbed Site 1",39.12561,-96.6388,326,293.8,294.2,298.6,4.401,57.37,"-INF"
"2022-06-01 19:55:00",4,"Testbed Site 1",39.12561,-96.6388,326,293.3,293.6,297.9,4.327,49.66,"-INF"
"2022-06-01 20:05:00",5,"Testbed Site 1",39.12561,-96.6388,326,292.5,292.8,297.4,4.623,76.96,"-INF"
"2022-06-01 20:15:00",6,"Testbed Site 1",39.12561,-96.6388,326,292.2,292.6,297,4.417,56.05,"-INF"
"2022-06-01 20:25:00",7,"Testbed Site 1",39.12561,-96.6388,326,292.1,292.5,297,4.509,64.71,"-INF"
"2022-06-01 20:35:00",8,"Testbed Site 1",39.12561,-96.6388,326,292.2,292.3,296.8,4.418,57.01,"-INF"
"2022-06-01 20:45:00",9,"Testbed Site 1",39.12561,-96.6388,326,292,292.3,296.6,4.256,43.13,"-INF"
"2022-06-01 20:55:00",10,"Testbed Site 1",39.12561,-96.6388,326,291.7,292,296.6,4.543,67.92,"-INF"
"2022-06-01 21:05:00",11,"Testbed Site 1",39.12561,-96.6388,326,291.7,292,296.4,4.325,48.86,"-INF"
"2022-06-01 21:15:00",12,"Testbed Site 1",39.12561,-96.6388,326,291.5,291.8,296.4,4.553,70.03,"-INF"
"2022-06-01 21:25:00",13,"Testbed Site 1",39.12561,-96.6388,326,291.6,292,296.4,4.341,49.13,"-INF"
"2022-06-01 21:35:00",14,"Testbed Site 1",39.12561,-96.6388,326,291.5,291.7,296.3,4.644,84.9,"-INF"
"2022-06-01 21:45:00",15,"Testbed Site 1",39.12561,-96.6388,326,291.4,291.8,296,4.267,43.36,-7999
"2022-06-01 21:55:00",16,"Testbed Site 1",39.12561,-96.6388,326,291.3,291.6,296.1,4.536,69.23,"-INF"
